@relation my_relation
@attribute 1_attr_female numeric      % real name: 'female'
@attribute 2_attr_male numeric      % real name: 'male'
@attribute 3_attr_female_0 numeric      % real name: 'female:::0'
@attribute 4_attr_female_1 numeric      % real name: 'female:::1'
@attribute 5_attr_male_0 numeric      % real name: 'male:::0'
@attribute 6_attr_male_1 numeric      % real name: 'male:::1'
@attribute 7_attr_female_0 numeric      % real name: 'female:::0'
@attribute 8_attr_female_1 numeric      % real name: 'female:::1'
@attribute 9_attr_female_2 numeric      % real name: 'female:::2'
@attribute 10_attr_male_0 numeric      % real name: 'male:::0'
@attribute 11_attr_male_1 numeric      % real name: 'male:::1'
@attribute 12_attr_male_2 numeric      % real name: 'male:::2'
@attribute 13_attr_female_0 numeric      % real name: 'female:::0'
@attribute 14_attr_female_1 numeric      % real name: 'female:::1'
@attribute 15_attr_female_2 numeric      % real name: 'female:::2'
@attribute 16_attr_female_3 numeric      % real name: 'female:::3'
@attribute 17_attr_male_0 numeric      % real name: 'male:::0'
@attribute 18_attr_male_1 numeric      % real name: 'male:::1'
@attribute 19_attr_male_2 numeric      % real name: 'male:::2'
@attribute 20_attr_male_3 numeric      % real name: 'male:::3'
@attribute 21_attr_female_0 numeric      % real name: 'female:::0'
@attribute 22_attr_female_1 numeric      % real name: 'female:::1'
@attribute 23_attr_female_2 numeric      % real name: 'female:::2'
@attribute 24_attr_female_3 numeric      % real name: 'female:::3'
@attribute 25_attr_female_4 numeric      % real name: 'female:::4'
@attribute 26_attr_male_0 numeric      % real name: 'male:::0'
@attribute 27_attr_male_1 numeric      % real name: 'male:::1'
@attribute 28_attr_male_2 numeric      % real name: 'male:::2'
@attribute 29_attr_male_3 numeric      % real name: 'male:::3'
@attribute 30_attr_male_4 numeric      % real name: 'male:::4'
@attribute categories {female, male}
@data
0.47608506533, 0.523327273408, 0.222079463644, 0.25118513917, 0.243414372869, 0.283041448446, 0.153922581122, 0.180778762557, 0.148859033842, 0.173193150295, 0.156560890983, 0.186512361342, 0.111175572687, 0.139319084545, 0.110017418992, 0.120720702076, 0.116698170742, 0.130417871769, 0.127836525772, 0.143685213724, 0.092667843587, 0.0875024701428, 0.115839494261, 0.0883410374122, 0.0989843419466, 0.104314688604, 0.104861699849, 0.0983833764857, 0.116789209802, 0.0922152004032,  female    female_1003de26f870d27f79887272a1eb3612_txt
0.47971204266, 0.519359796096, 0.219900987168, 0.250587286735, 0.225059833311, 0.304042262963, 0.149587656872, 0.184368005258, 0.153276151528, 0.167042148418, 0.144268199284, 0.201202246513, 0.108082208748, 0.14640712973, 0.117788495936, 0.117018692591, 0.107347350914, 0.136458275096, 0.118656616858, 0.148050397561, 0.0938347672813, 0.0915024768224, 0.12492225781, 0.0891702150645, 0.0920480016713, 0.100451254859, 0.112045103488, 0.0896725392784, 0.121825242373, 0.0843660129617,  female    female_102cce280df9f6e0e78bfdd266f1abb5_txt
0.487748132847, 0.511690194638, 0.231047188098, 0.253030703792, 0.234718396516, 0.280963374313, 0.157632644457, 0.18200421604, 0.155372625513, 0.166494349817, 0.153907975355, 0.184439426655, 0.116356996291, 0.140920848938, 0.114884628228, 0.122137897706, 0.114683952016, 0.128000449643, 0.123098508082, 0.139807511171, 0.0961951586421, 0.0927515830469, 0.116290883328, 0.089220780519, 0.100821205973, 0.100718786895, 0.103051973202, 0.0960191830935, 0.114386074263, 0.0904611710933,  female    female_10488b3700fa9d2db22961ab064e4d38_txt
0.481606477083, 0.517992032835, 0.224858418926, 0.255631084182, 0.246484335765, 0.272837589046, 0.164142692905, 0.176864337313, 0.145118344166, 0.177856725287, 0.15897526414, 0.176917229608, 0.118816041985, 0.134796635904, 0.100111784449, 0.129975669459, 0.119168864792, 0.140091178619, 0.133823047432, 0.123118714582, 0.101433671576, 0.0918310532826, 0.10921034736, 0.0750576873711, 0.107609334235, 0.111382051114, 0.112709868937, 0.104473236112, 0.0928650391188, 0.0933480866033,  female    female_1064bd0b78f14bea5b851e2a995dd4e5_txt
0.478524316841, 0.520701262375, 0.230317266308, 0.246216783774, 0.244565871198, 0.27855247134, 0.154711873154, 0.177858690309, 0.156583740131, 0.17546406557, 0.157805128518, 0.177361386768, 0.115382093441, 0.137585378315, 0.118203150381, 0.119317158097, 0.117141810043, 0.125307952009, 0.131766253683, 0.135137087133, 0.0939238899439, 0.0926836847683, 0.117009370278, 0.0940264724678, 0.095808705698, 0.104683117782, 0.100371816614, 0.0999844667853, 0.109177000055, 0.0922162616707,  female    female_106aa0abb81873d09028b01658c37611_txt
0.478699912953, 0.520784921729, 0.228331540607, 0.248833439508, 0.246224529765, 0.276380042181, 0.158389483846, 0.175897558885, 0.151402957596, 0.171748065916, 0.161266445348, 0.181159873695, 0.117467076603, 0.134758892603, 0.109023025568, 0.123276684699, 0.121011468117, 0.130166410508, 0.129213053761, 0.134979772134, 0.0968568203475, 0.0926423805208, 0.109295751374, 0.0845838230607, 0.101024859722, 0.103926334764, 0.104598002811, 0.102013762571, 0.109754450821, 0.0952237615397,  female    female_1074ea46e0f2d49b18b4d77b9aa8c9b_txt
0.474216944667, 0.524728197062, 0.203575449808, 0.257699152279, 0.220335356376, 0.317957794516, 0.143585456207, 0.206646842892, 0.134586206673, 0.17058339305, 0.138477094996, 0.205862562919, 0.0991984716294, 0.16864184633, 0.104026514659, 0.113237984887, 0.100515618045, 0.131513507476, 0.120122035446, 0.162562650795, 0.0839948599894, 0.0789194766781, 0.14327511515, 0.0861140743733, 0.0970222031088, 0.100923283222, 0.107436235253, 0.0878746197987, 0.137083828393, 0.0772227319933,  female    female_108d0b0b44c53042b7ee4fe3576a8cc9_txt
0.484686664667, 0.514948974703, 0.229871714658, 0.252798586774, 0.242432085123, 0.274729953621, 0.163426280415, 0.177566404259, 0.149513732723, 0.174303741383, 0.158304035101, 0.176777464866, 0.120597615472, 0.137469784619, 0.106189929209, 0.126219449673, 0.118391922055, 0.13780136668, 0.13047980088, 0.122768859484, 0.101516995389, 0.0927428462101, 0.112806138829, 0.0818485101562, 0.103811039359, 0.107688526229, 0.111811435994, 0.102428096599, 0.0923887076839, 0.0928926967848,  female    female_10927a4b7defb6c60d5c4ac254050c2_txt
0.490359670878, 0.509222800257, 0.240470542403, 0.254481782443, 0.253490103948, 0.251357945111, 0.171395271935, 0.16823354214, 0.158249942301, 0.173093418467, 0.169481408724, 0.159416159422, 0.12708750645, 0.126327971096, 0.111454194941, 0.132239481138, 0.128058423917, 0.126398401182, 0.133143806603, 0.115189232497, 0.106199162669, 0.0987486451057, 0.0996871170273, 0.0862012763878, 0.106075956558, 0.106125851706, 0.099462832505, 0.107322488329, 0.089045447306, 0.101050087374,  female    female_10adebacc07508e4e5e921d1ea6fa3b5_txt
0.468375215978, 0.531037753916, 0.215913940543, 0.246035055568, 0.242023562916, 0.295769362757, 0.151732148928, 0.179431150797, 0.143064202808, 0.176167695355, 0.157291496466, 0.192152272567, 0.11012374112, 0.141067004316, 0.10468012292, 0.119265400809, 0.118671371572, 0.142463683842, 0.126968149653, 0.136643755635, 0.0925994922266, 0.0874018813815, 0.118656848751, 0.082284147291, 0.0990391903373, 0.106571137638, 0.117050709537, 0.103807166475, 0.10489332429, 0.0876024033813,  female    female_10b29c3fa3a80479a726ace913768934_txt
0.502573299602, 0.497044563784, 0.261544565922, 0.248537568243, 0.254321224178, 0.235419235486, 0.171160515828, 0.163103255195, 0.181506872921, 0.168022410495, 0.174782344024, 0.141308958839, 0.133106961445, 0.124618984908, 0.129844995983, 0.128378211302, 0.13137602726, 0.119248335406, 0.12789826132, 0.105448754837, 0.107098206685, 0.109097184871, 0.0911020964861, 0.100526008202, 0.105167002343, 0.101996919409, 0.0936849176591, 0.108125647817, 0.0761419200548, 0.106992808339,  female    female_10b8bb142fa960fabdae4028798b6cba_txt
0.50987978971, 0.489801179373, 0.268200191181, 0.249405159912, 0.250896526363, 0.231354693151, 0.174962789894, 0.161607943683, 0.184177329024, 0.162602856801, 0.172568966957, 0.143986862976, 0.139789984757, 0.120037074258, 0.131368778138, 0.131086058241, 0.132445928508, 0.114229904575, 0.127424517532, 0.103546419751, 0.109540355712, 0.113143580575, 0.0935635426121, 0.0991786930901, 0.102596749352, 0.099014870201, 0.0878074156826, 0.104042403117, 0.0831115013891, 0.107945081029,  female    female_10c026fc940ae994f0cfaddcd59db6a1_txt
0.494199151389, 0.505226416649, 0.240780450703, 0.256071742988, 0.248117909102, 0.254772832083, 0.168820112769, 0.173877798345, 0.161366178134, 0.172430721014, 0.16543539805, 0.157903670763, 0.12469561727, 0.133279729012, 0.116902244127, 0.130057998246, 0.124435429269, 0.125235730546, 0.130725437262, 0.114543678885, 0.103813749269, 0.0986120228173, 0.107191023781, 0.0904971691104, 0.104436268309, 0.105861253424, 0.0967899024115, 0.103463583801, 0.0905639137333, 0.0986743442055,  female    female_10d6344685dece1edfb9331ea6a76f86_txt
0.44245733086, 0.55639677177, 0.19160983986, 0.228257515986, 0.206529926747, 0.373121898328, 0.116490087006, 0.193242518815, 0.137347437922, 0.16845311683, 0.123340465168, 0.260845758962, 0.0875171970109, 0.161175098546, 0.104215180549, 0.0920489600306, 0.0873488388061, 0.146957466668, 0.113173343505, 0.207365148955, 0.0670689285903, 0.0751073321099, 0.144955093478, 0.0855054890145, 0.0796141463078, 0.0956172761876, 0.129829213223, 0.0801376281458, 0.172419367401, 0.0695945146856,  female    female_10f75269324b5ef2a193888682bde4f1_txt
0.488358408903, 0.511063718137, 0.228725027273, 0.257879794627, 0.241193500349, 0.271952253521, 0.161759303212, 0.183230922208, 0.152829843787, 0.17330610153, 0.157362204315, 0.171358927744, 0.116452985057, 0.141157888776, 0.114082514499, 0.126672321915, 0.117446042119, 0.124138616072, 0.130253641898, 0.129683395403, 0.0975868937158, 0.0912496296608, 0.114223131517, 0.0906490297349, 0.104654327165, 0.104595418716, 0.0976681987805, 0.100430942066, 0.107163419668, 0.0916943958975,  female    female_10fe1538f8ac69683ebf8af14988e89d_txt
0.48414813378, 0.515244514348, 0.232627230272, 0.250046547621, 0.241241990092, 0.275824686111, 0.15910964914, 0.178897836589, 0.156625310061, 0.169915157527, 0.1598955946, 0.175398785256, 0.119114806996, 0.139863983526, 0.11479213819, 0.122471777335, 0.120592018604, 0.130459250568, 0.125916070337, 0.126673993341, 0.0971864375874, 0.0935299918357, 0.116714705836, 0.0923678948635, 0.0992144477724, 0.102357594661, 0.10394476517, 0.0984190969332, 0.100422399713, 0.0957539068669,  female    female_110d70bc834d8b2f5358b0894386747c_txt
0.469886965613, 0.529294859387, 0.211540238193, 0.24799436176, 0.227036709228, 0.313094510799, 0.149969658457, 0.187427093419, 0.138786665606, 0.174483743427, 0.14494750975, 0.20417524861, 0.108467090125, 0.14785545076, 0.101505277788, 0.116950441241, 0.107179076871, 0.140885738836, 0.12357933707, 0.153430234918, 0.0907499734726, 0.0840738253547, 0.12533107345, 0.0805327598166, 0.0970096895412, 0.104586671655, 0.113768403128, 0.0936078328807, 0.127264902543, 0.0829595641266,  female    female_11178b405bc9b727004ad9a578b42a8d_txt
0.456672593924, 0.542654207043, 0.190575648332, 0.248437142835, 0.22204295272, 0.338680442501, 0.136901984586, 0.198722041569, 0.124524636762, 0.17786134821, 0.136220789678, 0.225618537909, 0.0932367138328, 0.161044155859, 0.0953165187757, 0.109280525182, 0.0982241157726, 0.145787396314, 0.122571172553, 0.174439922691, 0.0805047187144, 0.072524206553, 0.140239051158, 0.0782432263327, 0.0932790527182, 0.106757308274, 0.12003783484, 0.0885974445039, 0.145232857077, 0.0745147449238,  female    female_11181e35d5f9ca3dea7a8a277bbc73e_txt
0.469061157736, 0.530020358141, 0.210046515727, 0.24718003858, 0.225544768315, 0.316849623883, 0.144561222668, 0.190814170294, 0.140238213151, 0.170421933077, 0.143790918341, 0.209939837736, 0.104762201588, 0.151313472198, 0.105698471073, 0.113730647408, 0.106202936153, 0.138238408738, 0.121999578798, 0.157875132175, 0.087257074998, 0.0828632893021, 0.130674370576, 0.0841438444321, 0.0941759923907, 0.101427124919, 0.114404975763, 0.0908248988424, 0.13073200314, 0.0833669299909,  female    female_111b8bcb514d55f50d0baac84b6364f8_txt
0.477094680144, 0.522291360032, 0.212296873155, 0.258052035867, 0.235793826642, 0.293601827184, 0.153815920408, 0.19402681749, 0.136900380633, 0.173209473029, 0.150649489652, 0.191250889556, 0.108270002297, 0.153864616607, 0.0999092599646, 0.12144716348, 0.111213278918, 0.132268058004, 0.126981005031, 0.145943715366, 0.0932508058467, 0.0830715919629, 0.130726210623, 0.0787153061776, 0.100729530027, 0.103621338386, 0.107479743338, 0.0969358466305, 0.118021422941, 0.0873715152669,  female    female_111dca856335d766d2c4f90d9d60b616_txt
0.435786737531, 0.563495092404, 0.171965351824, 0.244110910926, 0.216703728846, 0.366916870506, 0.132150037226, 0.192022822216, 0.106548496733, 0.176515108062, 0.129300870969, 0.26329457092, 0.0867507012032, 0.153814090142, 0.0750402697111, 0.109149466844, 0.092961093808, 0.167164500633, 0.118914128023, 0.196073955672, 0.0783155962043, 0.0651555628708, 0.133458207315, 0.059784137732, 0.0966084489022, 0.108006550262, 0.149343851829, 0.0871334820355, 0.150929496424, 0.0711600508637,  female    female_117f3cd1bdb61171688123d2875e1c9e_txt
0.482451954967, 0.516859779383, 0.230387721894, 0.250058691877, 0.240592704168, 0.278650346706, 0.158199947457, 0.181919584716, 0.154936824268, 0.175015048179, 0.157057840496, 0.17267736233, 0.116723416285, 0.138093100204, 0.116837199778, 0.123735009816, 0.117384684245, 0.130832771363, 0.129650040792, 0.126598199825, 0.0977005512572, 0.0918073519606, 0.115746887564, 0.093365885803, 0.100023094858, 0.105381817747, 0.104980299524, 0.100654581457, 0.0991495244468, 0.0910824189992,  female    female_118602e0a88eb676ddf2bbb47e8bc0a_txt
0.530586814336, 0.469237879725, 0.306030713325, 0.232818975199, 0.244721570999, 0.216338893595, 0.162494877316, 0.149174840739, 0.230431274319, 0.153834804027, 0.165953571969, 0.138051006239, 0.132160894358, 0.109559397861, 0.18942468875, 0.118604395135, 0.124859314092, 0.106762809019, 0.117735701828, 0.100850372825, 0.0982857790239, 0.109817696915, 0.0880891889535, 0.162154589501, 0.0925710768715, 0.0925613787442, 0.0847550074062, 0.094798504597, 0.0758972067003, 0.101036798605,  female    female_119332e948448bf29110ba44e5b6578_txt
0.496159763198, 0.503310389508, 0.243484519097, 0.257450033469, 0.249661566178, 0.24916175565, 0.172449841755, 0.17255304559, 0.160302419283, 0.169089134148, 0.166950181296, 0.158497069765, 0.129005968147, 0.129292185827, 0.112064705277, 0.133861665109, 0.126151700953, 0.1238785143, 0.13126542257, 0.114358197323, 0.107595558219, 0.100563514355, 0.102815584239, 0.0846528312605, 0.107638430366, 0.104353796724, 0.098443406726, 0.105974332633, 0.0878790724343, 0.0999831024319,  female    female_11af0d26a672c7da826161a7f3abd0f1_txt
0.483691161155, 0.515814553751, 0.224440197944, 0.256521013726, 0.242267783414, 0.276548500976, 0.162913416485, 0.182047675258, 0.145504086638, 0.177209444014, 0.156384962631, 0.175799077502, 0.117858046755, 0.142296240588, 0.100816229507, 0.127591449802, 0.116084776335, 0.133136310666, 0.132432962916, 0.129676601496, 0.0999591637361, 0.0910213453544, 0.116698255709, 0.077584792294, 0.104600005014, 0.108811762543, 0.105850108532, 0.102623356078, 0.1020371097, 0.0907304420132,  female    female_11d606dd4a0a62f2c6449a36f2d79c51_txt
0.492002912152, 0.507247911028, 0.238123599944, 0.251511784949, 0.236146828522, 0.273907436261, 0.161003687554, 0.179920362528, 0.161244717816, 0.168258625533, 0.156866682688, 0.172515898039, 0.121847208311, 0.140456182293, 0.117739595976, 0.123096554071, 0.118559574436, 0.128780313009, 0.123658738104, 0.125726053886, 0.0990137231036, 0.0972476970973, 0.117114347525, 0.0919701470744, 0.0987956563951, 0.10252072553, 0.100613151093, 0.0967084306676, 0.101220040295, 0.0946891372352,  female    female_11e8850f8222665f64247bd1baa13bc5_txt
0.485527543332, 0.513696845967, 0.210577405298, 0.266941842869, 0.22880616273, 0.293355215944, 0.158429042293, 0.201694079059, 0.134667273182, 0.167181369686, 0.150534268212, 0.187302438806, 0.108694249783, 0.164900554811, 0.0940691425025, 0.122502945983, 0.113773722447, 0.127559199121, 0.119413177843, 0.148955647845, 0.0930902383464, 0.0803197360959, 0.14556279209, 0.0760917602835, 0.100150224926, 0.098535203503, 0.104127871363, 0.0949283741492, 0.124774907043, 0.0823249340696,  female    female_11ed033e4e7efc52b0d3d0b0d850a768_txt
0.486701954802, 0.512712021296, 0.225525398609, 0.254617426718, 0.232702905307, 0.286914431978, 0.156088215355, 0.189527479063, 0.149007282745, 0.168738429567, 0.151301445714, 0.185198166003, 0.113971906852, 0.147393389276, 0.110942287818, 0.121013999141, 0.112369267773, 0.126265929023, 0.124472603544, 0.143476276481, 0.0943652897084, 0.0891369694284, 0.124100321988, 0.0883643614202, 0.0993152555236, 0.101090179556, 0.100261649416, 0.095458021423, 0.120656292242, 0.0871840936295,  female    female_1202efa49592417773cf0e868cbdaf1a_txt
0.474522255006, 0.525082937494, 0.222448129269, 0.249357323767, 0.245586460341, 0.282440238454, 0.158601119752, 0.177025859477, 0.145097802162, 0.178773890888, 0.159572440212, 0.180821073374, 0.116060425873, 0.136168503528, 0.102251740538, 0.123838379565, 0.118544904912, 0.137519418035, 0.131930433149, 0.133608764958, 0.0970039693685, 0.0908601163873, 0.110882395487, 0.0784997164563, 0.102362487957, 0.109721841447, 0.108867285307, 0.102419426723, 0.105816464348, 0.093506378494,  female    female_1209ed2953a24d7fcfa9426c04cf2ffb_txt
0.465081221673, 0.534301949253, 0.211408621678, 0.245083460769, 0.232250130525, 0.311001854546, 0.150077434917, 0.180010379986, 0.137516000038, 0.174093734469, 0.148076909982, 0.210069958977, 0.109000778591, 0.141938185398, 0.0970738674018, 0.11763984512, 0.109641801632, 0.147076616006, 0.124742103274, 0.152767993016, 0.0913005777834, 0.0847427030408, 0.119748187505, 0.0742691464455, 0.0983265669598, 0.105492020245, 0.123691932668, 0.0958198820645, 0.120954283847, 0.0855624755984,  female    female_121819c2283a139ab4c8bd4c2ae1d005_txt
0.489243897916, 0.51012598982, 0.23471793177, 0.255964164445, 0.246632652971, 0.262398698829, 0.166031277817, 0.1793241737, 0.154435431454, 0.173349934614, 0.16296879127, 0.163704015444, 0.122171420591, 0.137824209474, 0.111456942613, 0.128527489902, 0.12284426081, 0.126455266558, 0.131446982263, 0.11913344482, 0.102490836896, 0.0946748376854, 0.11118359603, 0.0855299632679, 0.105399278418, 0.105762161813, 0.0997683405471, 0.104320046673, 0.0945836157098, 0.0961761191785,  female    female_121871a4ca5e81e2f14fc65eba6dba27_txt
0.463552651685, 0.535664949898, 0.200578715733, 0.25027310504, 0.225005100593, 0.323824921649, 0.14330854549, 0.194602008834, 0.130906666708, 0.174628561075, 0.140815708925, 0.215549669558, 0.0999862803366, 0.155000775382, 0.0977121642485, 0.113888967724, 0.102325375502, 0.141952859787, 0.122738154901, 0.1662636065, 0.0854571896611, 0.0781569351643, 0.133961933899, 0.077680227867, 0.0961225237141, 0.104920878505, 0.116687221173, 0.0917471001006, 0.136917149065, 0.0782480283648,  female    female_121e1a87c0be5ea9df4af1d2bd32a0a5_txt
0.483966567854, 0.515553434266, 0.2383803859, 0.245341379098, 0.245479685187, 0.270573272719, 0.161239667786, 0.168988886408, 0.160008496457, 0.172313778758, 0.161321027691, 0.175975389574, 0.123323820626, 0.129986014999, 0.114852318696, 0.123364978144, 0.121191900226, 0.137336632239, 0.128855125244, 0.120969653352, 0.099710676698, 0.0985488219375, 0.105846165095, 0.0860562732874, 0.101226522727, 0.106117288592, 0.112537374133, 0.10192390563, 0.0919788126426, 0.0959556835958,  female    female_123ba6fbea29794df553e5bc2ad04b99_txt
0.47282634906, 0.526625666559, 0.216729563707, 0.251201526176, 0.240419895579, 0.291403004777, 0.156897981885, 0.180309214105, 0.139934950139, 0.176183953248, 0.154559976785, 0.191965776221, 0.113353150641, 0.14011427389, 0.0984168902181, 0.123640306962, 0.115346090331, 0.142699497664, 0.129985431785, 0.136329260256, 0.0955328251972, 0.0874759011987, 0.116565719599, 0.075258343461, 0.10289005165, 0.109529205743, 0.115289709648, 0.0999772498983, 0.107084902789, 0.0903070495714,  female    female_123df77f5e77a457f7125b0767afd9c5_txt
0.474261386772, 0.525176393728, 0.216919724251, 0.252592565575, 0.23773559393, 0.292503510325, 0.157028154084, 0.179345761378, 0.141357583912, 0.170868051736, 0.153677694697, 0.1975700764, 0.112022890211, 0.138944684093, 0.100650061119, 0.122661776929, 0.113821129956, 0.132051215862, 0.125925673984, 0.1538101999, 0.0954853933869, 0.0866965773023, 0.114052756174, 0.0791418853808, 0.100920474495, 0.103617992797, 0.108033383286, 0.0980411397205, 0.124665611778, 0.0892528832596,  female    female_123edd34c84569df10a8c143f8633a6c_txt
0.484745750018, 0.51457370275, 0.227318287881, 0.253744612302, 0.237654882315, 0.280997684158, 0.157058166426, 0.184434422063, 0.153882100338, 0.171940257143, 0.155162081136, 0.177357971922, 0.113351460467, 0.142447426939, 0.119255940133, 0.121830048263, 0.11524279021, 0.122998653715, 0.126733209973, 0.138028477794, 0.0950951659737, 0.0915627783891, 0.119485067206, 0.0925240620833, 0.0983770446954, 0.101960690176, 0.0972803199316, 0.098050319401, 0.115717394281, 0.0898631032145,  female    female_12501d4a3db09f6b9dcaef2c8736b1c5_txt
0.484296244736, 0.515168888411, 0.235055153308, 0.249399610481, 0.246683179923, 0.268628878946, 0.164132210667, 0.171869657511, 0.154908406594, 0.173171588929, 0.163151083929, 0.172618371887, 0.12340157847, 0.131783834036, 0.109378764658, 0.125852762901, 0.122817109809, 0.131971892103, 0.130642184688, 0.124041035741, 0.101025045327, 0.0959707224209, 0.10720452778, 0.0848445862816, 0.102086523344, 0.106254106629, 0.10552466327, 0.103331927922, 0.0973941866546, 0.0962755115356,  female    female_125ad584f738a380256c20fad16e7e8f_txt
0.491906647286, 0.507436809246, 0.247034763643, 0.24359032492, 0.237059909659, 0.272037730185, 0.155299773374, 0.176089891936, 0.173391306987, 0.165676846443, 0.158713650865, 0.170657144284, 0.120590485083, 0.137147687663, 0.132677089953, 0.117456905872, 0.119478354135, 0.121165783564, 0.122629479951, 0.128733602094, 0.0948958524308, 0.0989915868895, 0.114531459725, 0.105834097269, 0.0938912569067, 0.0989359923593, 0.0957508145455, 0.0956764749926, 0.106308768346, 0.0950923604275,  female    female_1280de3b163c6729cae0c3057cfcfefa_txt
0.495916014032, 0.503239172545, 0.234689853842, 0.257667945058, 0.231862069958, 0.275423915043, 0.161874650539, 0.188920088351, 0.155522131009, 0.165105647302, 0.152328312072, 0.176026297067, 0.119067944512, 0.147615061965, 0.118165847396, 0.121713250319, 0.114339503563, 0.117698831391, 0.121641688792, 0.139610361054, 0.0988531814636, 0.0922664329814, 0.121475455303, 0.0942598512344, 0.0999290328237, 0.0986268252991, 0.09181295672, 0.0941097741143, 0.118363312424, 0.0901797038891,  female    female_12971c07ee25f10f10f4879665b7fb3f_txt
0.445972300644, 0.552930017041, 0.183507487084, 0.244566627587, 0.218828787274, 0.352634156648, 0.134222574047, 0.195882031953, 0.117840585735, 0.177504299893, 0.132885705724, 0.241397263761, 0.0924470687575, 0.159201701202, 0.0862232730444, 0.10839719097, 0.0967775773509, 0.157522740718, 0.121383345022, 0.177848938347, 0.0794755326302, 0.0709806812785, 0.140659847814, 0.0688636714505, 0.0939857239587, 0.107641387087, 0.134864693303, 0.0875918110095, 0.14152013041, 0.074267582854,  female    female_129df320897dbd25a60882df06dc8643_txt
