@relation my_relation
@attribute 1_attr_female numeric      % real name: 'female'
@attribute 2_attr_male numeric      % real name: 'male'
@attribute 3_attr_female_0 numeric      % real name: 'female:::0'
@attribute 4_attr_female_1 numeric      % real name: 'female:::1'
@attribute 5_attr_male_0 numeric      % real name: 'male:::0'
@attribute 6_attr_male_1 numeric      % real name: 'male:::1'
@attribute 7_attr_female_0 numeric      % real name: 'female:::0'
@attribute 8_attr_female_1 numeric      % real name: 'female:::1'
@attribute 9_attr_female_2 numeric      % real name: 'female:::2'
@attribute 10_attr_male_0 numeric      % real name: 'male:::0'
@attribute 11_attr_male_1 numeric      % real name: 'male:::1'
@attribute 12_attr_male_2 numeric      % real name: 'male:::2'
@attribute 13_attr_female_0 numeric      % real name: 'female:::0'
@attribute 14_attr_female_1 numeric      % real name: 'female:::1'
@attribute 15_attr_female_2 numeric      % real name: 'female:::2'
@attribute 16_attr_female_3 numeric      % real name: 'female:::3'
@attribute 17_attr_male_0 numeric      % real name: 'male:::0'
@attribute 18_attr_male_1 numeric      % real name: 'male:::1'
@attribute 19_attr_male_2 numeric      % real name: 'male:::2'
@attribute 20_attr_male_3 numeric      % real name: 'male:::3'
@attribute 21_attr_female_0 numeric      % real name: 'female:::0'
@attribute 22_attr_female_1 numeric      % real name: 'female:::1'
@attribute 23_attr_female_2 numeric      % real name: 'female:::2'
@attribute 24_attr_female_3 numeric      % real name: 'female:::3'
@attribute 25_attr_female_4 numeric      % real name: 'female:::4'
@attribute 26_attr_male_0 numeric      % real name: 'male:::0'
@attribute 27_attr_male_1 numeric      % real name: 'male:::1'
@attribute 28_attr_male_2 numeric      % real name: 'male:::2'
@attribute 29_attr_male_3 numeric      % real name: 'male:::3'
@attribute 30_attr_male_4 numeric      % real name: 'male:::4'
@attribute categories {female, male}
@data
0.520445330484, 0.479419637029, 0.282622505765, 0.25185035306, 0.261300344678, 0.204158202996, 0.1568988975, 0.190108171664, 0.187345642416, 0.121803320494, 0.184350405836, 0.159446182109, 0.131609576871, 0.135675131449, 0.111739529947, 0.150348997718, 0.143877738002, 0.111131023311, 0.130627043689, 0.0849542606408, 0.124195090843, 0.106723605361, 0.119228448619, 0.0862875778979, 0.0969173060898, 0.0803180307628, 0.109969974623, 0.119431470151, 0.0973422350563, 0.0595556632023,  female    female_1000866_female_17_Student_Libra_txt
0.517360592714, 0.482551672482, 0.271072835716, 0.257550298804, 0.257266656175, 0.214065710907, 0.161637208505, 0.177783114517, 0.18757393478, 0.132473167087, 0.180410221686, 0.160091199289, 0.125908645408, 0.137112541455, 0.117432096713, 0.143842907154, 0.140151444933, 0.113449622373, 0.128548801456, 0.0935316316748, 0.113322142934, 0.106471134516, 0.117639689731, 0.0914538280234, 0.0998424081992, 0.0825196188617, 0.106403489535, 0.115532606134, 0.0962227281033, 0.0705749941966,  female    female_1016787_female_24_Communications_Media_Leo_txt
0.506938516392, 0.492812319934, 0.256870687551, 0.257633259415, 0.254843988233, 0.230529187707, 0.168026575049, 0.16706494125, 0.179965231274, 0.143305551671, 0.174394445763, 0.167160531981, 0.116937025422, 0.135601708003, 0.123011035982, 0.136472040818, 0.132458705923, 0.121480897904, 0.131414846575, 0.102560847071, 0.108179121833, 0.109087639487, 0.113186877144, 0.096498191743, 0.088498154781, 0.0917528667233, 0.10850025154, 0.108445560226, 0.102412119476, 0.0733867925163,  female    female_1022086_female_17_Student_Cancer_txt
0.501363306462, 0.49843910147, 0.246961638442, 0.259446635223, 0.253000243729, 0.240494699557, 0.17115597487, 0.159287782084, 0.176518014303, 0.152511842302, 0.170978058486, 0.169482290508, 0.109483762935, 0.13529767603, 0.126920647809, 0.131893055681, 0.129124678091, 0.124901273982, 0.131506016735, 0.110822609165, 0.104259264323, 0.10978924152, 0.110564961861, 0.100062162514, 0.0809212003091, 0.0960959604454, 0.108107586738, 0.105060646667, 0.10423209295, 0.0808625024403,  female    female_1026164_female_23_Education_Aries_txt
0.492436072322, 0.507291145982, 0.24408780574, 0.253398269874, 0.254366619869, 0.248014285248, 0.167072550719, 0.157307017879, 0.17380912759, 0.157848848851, 0.171644247707, 0.172226770052, 0.108674147309, 0.132297804739, 0.123812115686, 0.130261894386, 0.129096211338, 0.127257689968, 0.132977456132, 0.115552643211, 0.10287334524, 0.107250801762, 0.108894874401, 0.096828236483, 0.0809321639139, 0.0973282451886, 0.108888066776, 0.105131481105, 0.105655133142, 0.0861591935355,  female    female_1029959_male_17_indUnk_Aries_txt
0.51521387913, 0.48461495823, 0.277171528642, 0.251224722731, 0.262154884814, 0.209361264992, 0.156773214384, 0.187183092598, 0.184523112019, 0.126552581605, 0.183855179275, 0.161053933989, 0.13050595385, 0.135041185483, 0.111814565062, 0.146364719117, 0.14262747374, 0.112256267466, 0.131284296609, 0.090059510053, 0.120214535974, 0.105890728828, 0.117067896019, 0.0862078010474, 0.0989575269845, 0.0817292598757, 0.110311773644, 0.117774474024, 0.0974804600186, 0.0643281038053,  female    female_1032591_female_24_Banking_Aquarius_txt
0.506961919218, 0.492710116402, 0.264641302685, 0.251142650853, 0.256938827002, 0.227108590129, 0.163222342212, 0.179154396804, 0.175546730029, 0.142210240866, 0.176420216784, 0.163332921807, 0.130048286476, 0.130997282472, 0.119774647212, 0.135214494386, 0.13436072141, 0.117845324661, 0.128721706504, 0.102950945157, 0.111675408119, 0.105272302375, 0.109266244461, 0.0944724930292, 0.0991121002064, 0.0896334396956, 0.106744237172, 0.110207446297, 0.0989794217634, 0.0745652774048,  female    female_1032824_female_15_Student_Libra_txt
0.483394528251, 0.516157081631, 0.223689899449, 0.257374292879, 0.243243775786, 0.275484688192, 0.178947010992, 0.14117367087, 0.164065347801, 0.181650250993, 0.158947919546, 0.175080012779, 0.0971444059141, 0.129388133368, 0.138671815715, 0.118890847273, 0.117051884104, 0.137982244754, 0.129306713693, 0.131457187186, 0.0922445127918, 0.107414353995, 0.101063031275, 0.113095814477, 0.0730719251932, 0.111997205129, 0.104097172609, 0.0942869687009, 0.108663972506, 0.0939769657121,  female    female_1043329_male_23_Government_Pisces_txt
0.502060856828, 0.497684131426, 0.250263797488, 0.257811320701, 0.253725473081, 0.238074684289, 0.169150832375, 0.161969344813, 0.177550238557, 0.149852912793, 0.172072890274, 0.169317950379, 0.112115698177, 0.13517590923, 0.124734917806, 0.133394134557, 0.129794679034, 0.124100595745, 0.132168106778, 0.108449951809, 0.105713045954, 0.109172678745, 0.111522142196, 0.0979229718953, 0.0834784182159, 0.0944444948418, 0.108784930188, 0.105873885119, 0.103974483266, 0.0790571433223,  female    female_1045289_female_25_Arts_Aquarius_txt
0.507349172768, 0.492482920364, 0.26482506376, 0.253150262734, 0.261643449954, 0.22029551893, 0.161693146611, 0.175810507819, 0.180643763221, 0.135235887304, 0.181408929023, 0.165150458634, 0.121461696926, 0.134571210954, 0.116880754558, 0.14057770827, 0.139364167688, 0.117296712058, 0.133116739474, 0.0966858726665, 0.114734334778, 0.107332904819, 0.114107760363, 0.0912350981808, 0.0891985528684, 0.0875021668467, 0.111125793163, 0.114885748186, 0.100937100105, 0.0689031818509,  female    female_1045831_male_23_Student_Libra_txt
